x,y,z,status
-9261,-787,12591,0
-9264,-775,12576,0
-9273,-759,12566,0
-9262,-792,12597,0
-9240,-766,12628,0
-9256,-780,12598,0
-9238,-779,12566,0
-9229,-799,12603,0
-9272,-784,12566,0
-9256,-797,12583,0
-9251,-761,12570,0
-9247,-746,12551,0
-9263,-801,12581,0
-9253,-776,12579,0
-9257,-782,12599,0
-9256,-768,12589,0
-9263,-784,12554,0
-9231,-778,12551,0
-9253,-770,12556,0
-9246,-777,12563,0
-9251,-766,12553,0
-9231,-767,12556,0
-9251,-770,12571,0
-9273,-809,12569,0
-9258,-797,12596,0
-9224,-789,12605,0
-9262,-800,12555,0
-9257,-792,12540,0
-9256,-788,12577,0
-9242,-791,12551,0
-9242,-765,12608,0
-9225,-769,12610,0
-9255,-770,12548,0
-9263,-793,12543,0
-9268,-791,12568,0
-9267,-769,12554,0
-9252,-791,12585,0
-9258,-804,12587,0
-9230,-773,12575,0
-9241,-775,12591,0
-9266,-807,12566,0
-9272,-797,12592,0
-9245,-802,12542,0
-9265,-773,12550,0
-9256,-767,12566,0
-9253,-772,12567,0
-9245,-793,12591,0
-9226,-791,12574,0
-9272,-777,12600,0
-9248,-776,12592,0
-9238,-804,12624,0
-9232,-795,12562,0
-9261,-799,12605,0
-9259,-779,12599,0
-9244,-762,12553,0
-9282,-774,12583,0
-9249,-792,12597,0
-9239,-798,12569,0
-9255,-777,12547,0
-9265,-798,12575,0
-9270,-765,12595,0
-9269,-787,12570,0
-9247,-776,12571,0
-9223,-790,12578,0
-9247,-764,12564,0
-9249,-808,12562,0
-9256,-785,12598,0
-9243,-793,12590,0
-9253,-780,12585,0
-9245,-770,12555,0
-9233,-784,12581,0
-9244,-789,12583,0
-9260,-782,12603,0
-9261,-794,12591,0
-9240,-784,12570,0
-9250,-790,12626,0
-9247,-793,12625,0
-9257,-807,12628,0
-9270,-787,12540,0
-9223,-759,12573,0
-9261,-789,12592,0
-9271,-775,12598,0
-9267,-773,12558,0
-9243,-777,12566,0
-9236,-788,12582,0
-9236,-771,12576,0
-9252,-753,12582,0
-9267,-796,12564,0
-9257,-778,12585,0
-9253,-785,12549,0
-9252,-776,12626,0
-9244,-783,12592,0
-9277,-768,12580,0
-9243,-786,12582,0
-9253,-774,12575,0
-9255,-788,12568,0
-9238,-777,12591,0
-9271,-790,12586,0
-9273,-789,12579,0
-9256,-806,12552,0
-9279,-782,12593,0
-9260,-770,12585,0
-9262,-802,12575,0
-9253,-789,12588,0
-9276,-776,12590,0
-9261,-762,12581,0
-9223,-777,12615,0
-9249,-786,12608,0
-9242,-774,12557,0
-9258,-786,12605,0
-9245,-776,12589,0
-9247,-801,12544,0
-9230,-787,12604,0
-9256,-792,12595,0
-9258,-767,12569,0
-9267,-774,12532,0
-9254,-773,12548,0
-9245,-782,12586,0
-9262,-778,12586,0
-9235,-784,12589,0
-9297,-789,12568,0
-9271,-801,12569,0
-9263,-791,12554,0
-9257,-790,12560,0
-9235,-791,12600,0
-9249,-775,12570,0
-9245,-763,12584,0
-9253,-787,12565,0
-9272,-790,12570,0
-9252,-790,12602,0
-9256,-785,12583,0
-9244,-765,12607,0
-9256,-772,12565,0
-9246,-778,12539,0
-9246,-782,12570,0
-9260,-771,12602,0
-9240,-780,12594,0
-9247,-772,12549,0
-9242,-772,12551,0
-9247,-786,12599,0
-9245,-801,12560,0
-9238,-763,12573,0
-9282,-785,12579,0
-9254,-785,12563,0
-9225,-777,12571,0
-9266,-793,12563,0
-9254,-804,12571,0
-9262,-804,12575,0
-9233,-779,12599,0
-9232,-798,12573,0
-9232,-765,12564,0
-9219,-741,12575,0
-9238,-763,12566,0
-9262,-774,12598,0
-9249,-782,12597,0
-9249,-797,12547,0
-9250,-782,12567,0
-9257,-787,12546,0
-9252,-776,12601,0
-9227,-785,12554,0
-9251,-806,12629,0
-9218,-802,12615,0
-9276,-804,12584,0
-9272,-795,12592,0
-9266,-771,12593,0
-9241,-791,12548,0
-9239,-785,12600,0
-9253,-797,12561,0
-9255,-786,12587,0
-9261,-789,12580,0
-9248,-788,12552,0
-9258,-790,12586,0
-9237,-779,12609,0
-9237,-781,12575,0
-9222,-789,12586,0
-9259,-798,12575,0
-9287,-791,12585,0
-9239,-782,12588,0
-9246,-782,12576,0
-9260,-789,12604,0
-9248,-779,12580,0
-9241,-769,12559,0
-9248,-783,12589,0
-9246,-793,12594,0
-9253,-779,12562,0
-9256,-799,12585,0
-9267,-798,12598,0
-9263,-801,12594,0
-9256,-804,12565,0
-9266,-779,12589,0
-9264,-787,12573,0
-9234,-795,12554,0
-9227,-773,12585,0
-9254,-824,12582,0
-9258,-776,12585,0
-9260,-793,12579,0
-9240,-782,12597,0
-9238,-797,12600,0
-9247,-764,12554,0
-9230,-794,12582,0
-9248,-779,12591,0
-9255,-795,12598,0
-9248,-798,12588,0
-9249,-773,12596,0
-9256,-797,12557,0
-9243,-794,12576,0
-9272,-798,12585,0
-9247,-782,12544,0
-9264,-797,12575,0
-9246,-815,12560,0
-9261,-808,12622,0
-9239,-765,12615,0
-9268,-781,12613,0
-9262,-770,12571,0
-9244,-795,12587,0
-9240,-784,12615,0
-9248,-805,12567,0
-9270,-787,12583,0
-9254,-774,12591,0
-9250,-790,12544,0
-9250,-797,12582,0
-9268,-766,12542,0
-9244,-780,12594,0
-9263,-777,12613,0
-9259,-797,12580,0
-9244,-781,12571,0
-9250,-779,12577,0
-9254,-773,12591,0
-9238,-774,12572,0
-9245,-776,12581,0
-9268,-811,12550,0
-9247,-800,12604,0
-9264,-811,12592,0
-9247,-795,12594,0
-9234,-784,12540,0
-9257,-781,12534,0
-9235,-796,12574,0
-9259,-786,12585,0
-9241,-762,12624,0
-9247,-793,12580,0
-9239,-794,12566,0
-9253,-781,12576,0
-9247,-771,12559,0
-9265,-806,12553,0
-9231,-780,12577,0
-9255,-775,12555,0
-9279,-761,12596,0
-9279,-770,12572,0
-9258,-815,12568,0
-9248,-792,12594,0
-9249,-776,12588,0
-9240,-802,12601,0
-9247,-777,12575,0
-9252,-791,12584,0
-9273,-792,12569,0
-9247,-780,12585,0
-9253,-788,12592,0
-9268,-812,12616,0
-9244,-805,12569,0
-9263,-780,12569,0
-9267,-794,12595,0
-9264,-808,12592,0
-9246,-800,12578,0
-9262,-779,12597,0
-9231,-813,12617,0
-9253,-776,12608,0
-9256,-756,12603,0
-9228,-779,12612,0
-9252,-799,12575,0
-9240,-786,12569,0
-9272,-768,12554,0
-9239,-775,12560,0
-9276,-788,12565,0
-9262,-782,12589,0
-9253,-765,12571,0
-9257,-777,12587,0
-9245,-785,12598,0
-9254,-761,12548,0
-9242,-794,12553,0
-9257,-779,12587,0
-9250,-787,12588,0
-9248,-791,12571,0
-9241,-794,12570,0
-9273,-790,12596,0
-9276,-809,12615,0
-9263,-782,12601,0
-9248,-783,12557,0
-9279,-785,12571,0
-9265,-779,12560,0
-9256,-791,12574,0
-9248,-765,12567,0
-9253,-780,12543,0
-9252,-783,12586,0
-9238,-775,12605,0
-9241,-778,12568,0
-9252,-769,12573,0
-9237,-772,12573,0
-9266,-780,12563,0
-9246,-781,12602,0
-9252,-796,12557,0
-9251,-785,12570,0
-9246,-786,12604,0
-9267,-808,12565,0
-9256,-786,12558,0
-9223,-769,12599,0
-9240,-771,12571,0
-9264,-750,12554,0
-9270,-775,12565,0
-9251,-772,12601,0
-9266,-773,12592,0
-9273,-782,12598,0
-9261,-769,12606,0
-9265,-809,12582,0
-9244,-779,12579,0
-9263,-794,12612,0
-9249,-780,12559,0
-9227,-781,12578,0
-9243,-785,12593,0
-9251,-794,12599,0
-9249,-790,12633,0
-9251,-798,12580,0
-9272,-796,12583,0
-9245,-788,12546,0
-9248,-790,12581,0
-9241,-776,12597,0
-9237,-784,12606,0
-9265,-791,12584,0
-9245,-784,12607,0
-9240,-800,12606,0
-9248,-806,12589,0
-9262,-773,12546,0
-9247,-787,12579,0
-9268,-767,12606,0
-9279,-798,12588,0
-9265,-791,12573,0
-9260,-780,12617,0
-9249,-789,12608,0
-9246,-795,12579,0
-9247,-775,12555,0
-9260,-781,12604,0
-9266,-781,12610,0
-9256,-799,12600,0
-9248,-777,12608,0
-9253,-793,12555,0
-9247,-801,12610,0
-9263,-791,12560,0
-9249,-799,12578,0
-9247,-826,12598,0
-9257,-791,12575,0
-9254,-786,12598,0
-9237,-789,12548,0
-9227,-775,12552,0
-9257,-791,12577,0
-9230,-781,12556,0
-9234,-786,12590,0
-9225,-772,12585,0
-9263,-762,12578,0
-9258,-780,12559,0
-9257,-793,12589,0
-9254,-795,12594,0
-9254,-786,12550,0
-9249,-789,12583,0
-9252,-803,12605,0
-9261,-762,12575,0
-9242,-772,12619,0
-9239,-783,12568,0
-9242,-784,12571,0
-9239,-764,12568,0
-9247,-758,12562,0
-9245,-784,12574,0
-9267,-784,12586,0
-9220,-777,12589,0
-9249,-793,12566,0
-9259,-789,12564,0
-9249,-796,12564,0
-9216,-786,12576,0
-9247,-772,12573,0
-9254,-768,12561,0
-9250,-779,12567,0
-9264,-790,12598,0
-9259,-786,12578,0
-9259,-785,12565,0
-9266,-786,12569,0
-9264,-777,12573,0
-9252,-779,12560,0
-9250,-780,12556,0
-9267,-792,12551,0
-9257,-760,12569,0
-9245,-790,12599,0
-9235,-792,12586,0
-9269,-779,12568,0
-9272,-790,12612,0
-9251,-765,12606,0
-9246,-778,12592,0
-9229,-789,12607,0
-9250,-813,12559,0
-9240,-766,12555,0
-9252,-772,12630,0
-9255,-806,12575,0
-9247,-779,12606,0
-9243,-798,12588,0
-9258,-801,12569,0
-9257,-795,12624,0
-9234,-768,12604,0
-9253,-796,12552,0
-9274,-774,12543,0
-9264,-785,12579,0
-9242,-795,12589,0
-9251,-771,12598,0
-9219,-792,12574,0
-9263,-785,12578,0
-9272,-793,12591,0
-9268,-801,12580,0
-9266,-764,12567,0
-9238,-803,12582,0
-9271,-806,12603,0
-9256,-801,12556,0
-9260,-799,12587,0
-9251,-804,12577,0
-9243,-803,12593,0
-9248,-810,12594,0
-9249,-792,12602,0
-9243,-783,12582,0
-9264,-801,12559,0
-9282,-782,12575,0
-9280,-789,12579,0
-9258,-793,12633,0
-9252,-791,12579,0
-9247,-792,12579,0
-9267,-776,12570,0
-9244,-782,12577,0
-9222,-782,12572,0
-9253,-780,12592,0
-9252,-796,12577,0
-9255,-800,12644,0
-9253,-752,12583,0
-9251,-776,12585,0
-9230,-805,12602,0
-9255,-773,12596,0
-9230,-791,12585,0
-9253,-801,12603,0
-9239,-782,12585,0
-9251,-794,12578,0
-9251,-797,12558,0
-9250,-803,12628,0
-9275,-779,12594,0
-9278,-783,12581,0
-9254,-792,12570,0
-9264,-778,12591,0
-9261,-797,12564,0
-9265,-787,12588,0
-9245,-810,12557,0
-9254,-792,12578,0
-9251,-804,12572,0
-9241,-785,12558,0
-9253,-777,12575,0
-9224,-813,12575,0
-9249,-804,12532,0
-9268,-762,12565,0
-9273,-763,12551,0
-9248,-788,12576,0
-9267,-809,12584,0
-9228,-799,12581,0
-9248,-778,12603,0
-9283,-795,12595,0
-9259,-768,12586,0
-9242,-790,12589,0
-9234,-796,12544,0
-9271,-794,12570,0
-9252,-788,12567,0
-9236,-794,12577,0
-9233,-767,12585,0
-9246,-794,12553,0
-9244,-804,12575,0
-9258,-792,12572,0
-9259,-810,12558,0
-9235,-793,12568,0
-9239,-800,12594,0
-9269,-770,12605,0
-9239,-796,12560,0
-9246,-783,12572,0
-9235,-785,12596,0
-9249,-766,12610,0
-9245,-782,12597,0
-9244,-763,12585,0
-9251,-804,12597,0
-9252,-796,12588,0
-9257,-780,12528,0
-9235,-752,12591,0
-9248,-774,12596,0
-9264,-794,12566,0
-9233,-802,12571,0
-9258,-808,12554,0
-9257,-811,12590,0
-9244,-782,12563,0
-9247,-772,12589,0
-9253,-748,12584,0
-9243,-769,12583,0
-9246,-785,12555,0
-9230,-788,12598,0
-9240,-793,12595,0
-9255,-781,12587,0
-9260,-798,12587,0
-9270,-783,12613,0
-9248,-786,12580,0
-9251,-782,12555,0
-9239,-785,12557,0
-9256,-774,12580,0
-9223,-795,12566,0
-9274,-795,12572,0
-9243,-774,12586,0
-9250,-791,12557,0
-9270,-778,12572,0
-9241,-759,12606,0
-9242,-769,12593,0
-9257,-767,12572,0
-9256,-795,12575,0
-9255,-761,12576,0
-9244,-797,12558,0
-9242,-791,12576,0
-9282,-796,12597,0
-9252,-791,12610,0
-9245,-789,12601,0
-9265,-776,12610,0
-9277,-788,12575,0
-9236,-761,12544,0
-9253,-793,12573,0
-9262,-793,12560,0
-9237,-793,12581,0
-9225,-799,12593,0
-9247,-783,12577,0
-9240,-799,12548,0
-9250,-786,12557,0
-9271,-793,12559,0
-9243,-780,12570,0
-9261,-783,12545,0
-9254,-790,12549,0
-9248,-785,12546,0
-9242,-784,12564,0
-9239,-772,12567,0
-9269,-775,12569,0
-9264,-797,12565,0
-9266,-771,12601,0
-9260,-778,12598,0
-9237,-777,12566,0
-9260,-795,12568,0
-9260,-808,12616,0
-9261,-783,12569,0
-9242,-779,12594,0
-9254,-784,12593,0
-9234,-787,12569,0
-9272,-810,12606,0
-9248,-781,12592,0
-9258,-775,12567,0
-9256,-776,12605,0
-9247,-780,12577,0
-9248,-778,12538,0
-9255,-782,12551,0
-9271,-788,12596,0
-9249,-786,12583,0
-9246,-773,12545,0
-9264,-793,12583,0
-9268,-757,12588,0
-9245,-774,12563,0
-9232,-790,12552,0
-9264,-774,12586,0
-9251,-787,12562,0
-9278,-804,12542,0
-9232,-800,12587,0
-9239,-789,12563,0
-9235,-787,12600,0
-9250,-791,12582,0
-9256,-785,12570,0
-9245,-793,12547,0
-9243,-783,12583,0
-9258,-766,12626,0
-9261,-789,12568,0
-9262,-787,12577,0
-9232,-797,12592,0
-9256,-795,12604,0
-9265,-783,12554,0
-9236,-783,12605,0
-9259,-781,12555,0
-9245,-797,12588,0
-9251,-765,12574,0
-9249,-786,12604,0
-9223,-787,12576,0
-9249,-784,12563,0
-9241,-796,12604,0
-9220,-789,12576,0
-9257,-802,12574,0
-9242,-795,12593,0
-9249,-774,12584,0
-9253,-768,12577,0
-9267,-790,12543,0
-9262,-798,12597,0
-9239,-787,12568,0
-9237,-798,12569,0
-9246,-790,12583,0
-9225,-797,12577,0
-9237,-794,12596,0
-9243,-794,12597,0
-9262,-767,12554,0
-9238,-773,12575,0
-9256,-784,12568,0
-9240,-796,12558,0
-9245,-776,12569,0
-9275,-800,12594,0
-9234,-795,12597,0
-9236,-817,12568,0
-9244,-786,12600,0
-9277,-802,12580,0
-9239,-788,12565,0
-9265,-764,12551,0
-9241,-798,12596,0
-9253,-808,12532,0
-9271,-780,12573,0
-9262,-781,12585,0
-9255,-804,12581,0
-9240,-782,12569,0
-9242,-792,12552,0
-9250,-796,12561,0
-9272,-767,12564,0
-9246,-792,12568,0
-9263,-803,12554,0
-9242,-802,12562,0
-9248,-785,12566,0
-9229,-796,12607,0
-9249,-775,12556,0
-9262,-801,12568,0
-9252,-787,12567,0
-9234,-797,12559,0
-9251,-784,12597,0
-9234,-799,12578,0
-9230,-801,12543,0
-9240,-805,12560,0
-9261,-773,12601,0
-9243,-790,12607,0
-9259,-781,12602,0
-9258,-781,12580,0
-9254,-784,12567,0
-9226,-761,12579,0
-9266,-786,12551,0
-9266,-777,12577,0
-9257,-780,12585,0
-9247,-781,12598,0
-9243,-806,12549,0
-9237,-786,12565,0
-9245,-785,12545,0
-9253,-761,12572,0
-9247,-808,12591,0
-9255,-780,12557,0
-9239,-784,12567,0
-9253,-795,12593,0
-9251,-771,12603,0
-9270,-774,12581,0
-9249,-782,12615,0
-9265,-790,12602,0
-9235,-781,12613,0
-9247,-786,12617,0
-9241,-786,12575,0
-9238,-787,12584,0
-9242,-769,12562,0
-9243,-778,12560,0
-9236,-792,12582,0
-9254,-797,12588,0
-9280,-776,12559,0
-9259,-793,12593,0
-9241,-773,12575,0
-9235,-772,12602,0
-9239,-766,12609,0
-9247,-784,12560,0
-9250,-787,12600,0
-9271,-783,12595,0
-9263,-782,12569,0
-9244,-779,12577,0
-9262,-780,12544,0
-9262,-786,12558,0
-9245,-771,12591,0
-9260,-775,12593,0
-9250,-742,12564,0
-9231,-769,12585,0
-9233,-766,12531,0
-9233,-790,12580,0
-9247,-765,12614,0
-9253,-792,12598,0
-9236,-801,12593,0
-9244,-779,12582,0
-9248,-768,12576,0
-9260,-785,12551,0
-9268,-781,12580,0
-9246,-765,12589,0
-9263,-793,12560,0
-9226,-791,12577,0
-9239,-813,12582,0
-9261,-763,12536,0
-9280,-784,12547,0
-9245,-787,12556,0
-9255,-792,12620,0
-9250,-788,12578,0
-9252,-792,12561,0
-9248,-794,12581,0
-9241,-777,12593,0
-9255,-800,12605,0
-9251,-788,12571,0
-9257,-792,12551,0
-9264,-785,12532,0
-9255,-810,12531,0
-9234,-783,12598,0
-9261,-771,12613,0
-9251,-784,12586,0
-9235,-789,12611,0
-9254,-781,12607,0
-9261,-803,12596,0
-9240,-795,12555,0
-9235,-802,12627,0
-9232,-766,12571,0
-9276,-784,12544,0
-9238,-775,12583,0
-9250,-784,12580,0
-9259,-784,12591,0
-9219,-789,12578,0
-9235,-760,12598,0
-9248,-792,12597,0
-9244,-779,12552,0
-9257,-796,12552,0
-9248,-796,12571,0
-9257,-799,12534,0
-9252,-789,12572,0
-9260,-812,12582,0
-9249,-809,12559,0
-9244,-799,12537,0
-9231,-817,12566,0
-9248,-816,12562,0
-9276,-784,12529,0
-9266,-780,12576,0
-9264,-763,12594,0
-9263,-786,12578,0
-9261,-773,12583,0
-9258,-785,12560,0
-9264,-791,12594,0
-9242,-773,12583,0
-9255,-768,12602,0
-9225,-791,12584,0
-9251,-785,12614,0
-9258,-799,12591,0
-9244,-787,12586,0
-9251,-781,12613,0
-9239,-795,12594,0
-9235,-758,12595,0
-9257,-777,12611,0
-9244,-760,12582,0
-9237,-805,12606,0
-9248,-790,12581,0
-9233,-775,12579,0
-9245,-782,12604,0
-9253,-780,12572,0
-9256,-785,12574,0
-9265,-774,12560,0
-9241,-784,12589,0
-9246,-794,12585,0
-9268,-783,12580,0
-9258,-771,12544,0
-9240,-807,12561,0
-9230,-795,12560,0
-9261,-778,12595,0
-9235,-776,12579,0
-9254,-791,12575,0
-9222,-793,12593,0
-9237,-800,12538,0
-9238,-784,12563,0
-9219,-783,12590,0
-9249,-775,12584,0
-9281,-783,12562,0
-9243,-784,12596,0
-9253,-765,12583,0
-9260,-789,12549,0
-9228,-770,12566,0
-9256,-796,12576,0
-9259,-801,12571,0
-9280,-826,12578,0
-9251,-803,12545,0
-9255,-778,12584,0
-9238,-806,12566,0
-9251,-782,12578,0
-9258,-798,12570,0
-9254,-773,12561,0
-9260,-784,12564,0
-9256,-759,12597,0
-9221,-774,12593,0
-9258,-790,12583,0
-9255,-773,12576,0
-9239,-785,12568,0
-9252,-782,12583,0
-9223,-808,12581,0
-9240,-779,12558,0
-9249,-793,12591,0
-9252,-782,12567,0
-9249,-784,12570,0
-9246,-779,12623,0
-9262,-793,12597,0
-9272,-802,12579,0
-9277,-792,12578,0
-9237,-800,12568,0
-9249,-776,12597,0
-9251,-777,12601,0
-9276,-777,12594,0
-9276,-793,12572,0
-9266,-805,12574,0
-9238,-809,12581,0
-9240,-778,12565,0
-9248,-813,12597,0
-9247,-802,12601,0
-9270,-789,12595,0
-9265,-785,12591,0
-9272,-800,12594,0
-9265,-789,12601,0
-9251,-779,12586,0
-9258,-784,12577,0
-9267,-769,12588,0
-9255,-787,12572,0
-9256,-786,12560,0
-9254,-798,12596,0
-9256,-793,12595,0
-9252,-764,12613,0
-9249,-778,12567,0
-9226,-795,12585,0
-9226,-786,12573,0
-9245,-787,12583,0
-9248,-779,12571,0
-9241,-782,12557,0
-9252,-791,12604,0
-9267,-786,12579,0
-9265,-778,12593,0
-9249,-774,12568,0
-9250,-793,12578,0
-9232,-769,12627,0
-9255,-764,12593,0
-9260,-782,12561,0
-9256,-791,12583,0
-9231,-824,12580,0
-9242,-804,12608,0
-9255,-801,12578,0
-9260,-789,12587,0
-9266,-778,12579,0
-9232,-797,12570,0
-9243,-795,12565,0
-9235,-776,12581,0
-9266,-765,12602,0
-9257,-769,12541,0
-9278,-798,12583,0
-9252,-776,12595,0
-9260,-799,12570,0
-9244,-795,12585,0
-9251,-771,12556,0
-9275,-789,12581,0
-9260,-776,12561,0
-9236,-793,12529,0
-9249,-774,12563,0
-9238,-807,12613,0
-9252,-805,12582,0
-9259,-779,12555,0
-9255,-789,12584,0
-9255,-778,12580,0
-9240,-789,12584,0
-9250,-771,12537,0
-9259,-777,12571,0
-9236,-782,12558,0
-9258,-798,12586,0
-9255,-770,12598,0
-9275,-795,12594,0
-9249,-799,12602,0
-9258,-793,12574,0
-9245,-776,12552,0
-9267,-797,12600,0
-9279,-799,12608,0
-9254,-787,12589,0
-9253,-796,12622,0
-9249,-781,12601,0
-9255,-800,12580,0
-9269,-786,12581,0
-9235,-772,12586,0
-9254,-800,12557,0
-9256,-779,12559,0
-9252,-776,12625,0
-9250,-768,12581,0
-9273,-791,12585,0
-9244,-776,12584,0
-9253,-785,12546,0
-9268,-788,12577,0
-9244,-783,12540,0
-9256,-755,12564,0
-9243,-784,12575,0
-9261,-781,12580,0
-9248,-795,12562,0
-9267,-781,12601,0
-9273,-786,12603,0
-9236,-784,12559,0
-9273,-819,12565,0
-9239,-796,12562,0
-9247,-796,12547,0
-9245,-790,12555,0
-9258,-790,12581,0
-9269,-785,12611,0
-9245,-814,12589,0
-9270,-796,12584,0
-9259,-782,12591,0
-9242,-764,12594,0
-9253,-771,12593,0
-9279,-791,12571,0
-9244,-790,12642,0
-9244,-794,12592,0
-9236,-790,12579,0
-9258,-787,12580,0
-9243,-776,12597,0
-9256,-780,12602,0
-9237,-805,12587,0
-9262,-775,12581,0
-9228,-782,12622,0
-9232,-793,12586,0
-9269,-808,12597,0
-9275,-799,12546,0
-9254,-809,12564,0
-9254,-796,12603,0
-9262,-791,12630,0
-9266,-795,12587,0
-9240,-799,12550,0
-9248,-783,12581,0
-9256,-803,12603,0
-9272,-775,12591,0
-9242,-777,12589,0
-9256,-786,12599,0
-9263,-793,12600,0
-9267,-765,12579,0
-9267,-807,12622,0
-9275,-800,12579,0
-9268,-799,12568,0
-9258,-787,12562,0
-9243,-803,12557,0
-9259,-799,12577,0
-9241,-785,12562,0
-9250,-798,12596,0
-9259,-805,12580,0
-9245,-802,12569,0
-9257,-776,12603,0
-9243,-777,12617,0
-9249,-799,12609,0
-9262,-773,12572,0
-9241,-777,12597,0
-9276,-778,12590,0
-9258,-807,12565,0
-9249,-791,12596,0
-9240,-772,12596,0
-9264,-777,12572,0
-9251,-783,12569,0
-9244,-758,12615,0
-9250,-800,12632,0
-9236,-785,12579,0
-9261,-791,12622,0
-9238,-812,12610,0
-9246,-799,12581,0
-9240,-800,12602,0
-9258,-786,12598,0
-9263,-779,12561,0
-9255,-773,12601,0
-9261,-783,12596,0
-9263,-808,12593,0
-9272,-784,12579,0
-9260,-800,12595,0
-9240,-790,12582,0
-9252,-799,12569,0
-9250,-786,12574,0
-9250,-781,12592,0
-9247,-801,12599,0
-9251,-788,12594,0
-9254,-784,12537,0
-9259,-780,12588,0
-9259,-813,12574,0
-9263,-813,12567,0
-9250,-795,12584,0
-9231,-781,12604,0
-9252,-803,12560,0
-9253,-784,12567,0
-9239,-801,12584,0
-9271,-783,12606,0
-9233,-760,12616,0
-9258,-786,12593,0
-9281,-792,12582,0
-9255,-798,12614,0
-9259,-801,12590,0
-9265,-781,12623,0
-9256,-806,12584,0
-9276,-792,12585,0
-9254,-771,12596,0
-9265,-792,12580,0
-9258,-797,12577,0
-9266,-803,12542,0
-9282,-778,12594,0
-9255,-794,12600,0
-9259,-778,12556,0
-9262,-788,12579,0
-9253,-809,12567,0
-9255,-782,12565,0
-9252,-792,12570,0
-9235,-776,12591,0
-9245,-790,12551,0
-9260,-790,12578,0
-9270,-771,12584,0
-9251,-787,12587,0
-9219,-816,12584,0
-9271,-791,12577,0
-9242,-789,12568,0
-9251,-782,12579,0
-9260,-780,12600,0
-9244,-789,12564,0
-9274,-774,12563,0
-9264,-794,12545,0
-9226,-783,12572,0
-9248,-800,12622,0
-9237,-800,12589,0
-9262,-803,12569,0
-9262,-774,12587,0
-9213,-785,12577,0
-9258,-784,12582,0
-9272,-808,12578,0
-9256,-796,12573,0
-9264,-791,12575,0
-9253,-773,12598,0
-9269,-798,12519,0
-9259,-797,12599,0
-9279,-780,12577,0
-9243,-780,12565,0
-9249,-800,12601,0
-9270,-782,12559,0
-9266,-765,12582,0
-9247,-769,12558,0
-9282,-772,12571,0
-9270,-780,12598,0
-9273,-805,12572,0
-9234,-794,12566,0
-9284,-785,12611,0
-9273,-795,12589,0
-9263,-793,12610,0
-9278,-795,12582,0
-9277,-789,12554,0
-9237,-764,12598,0
-9248,-767,12589,0
-9252,-786,12596,0
-9269,-787,12586,0
-9265,-785,12590,0
-9252,-792,12576,0
-9281,-773,12601,0
-9261,-798,12612,0
-9251,-778,12572,0
-9265,-780,12593,0
-9243,-764,12582,0
-9261,-791,12615,0
-9249,-779,12562,0
-9251,-777,12572,0
-9258,-810,12587,0
-9254,-779,12585,0
-9236,-776,12583,0
-9258,-791,12550,0
-9232,-796,12577,0
-9264,-804,12603,0
-9266,-785,12595,0
-9229,-792,12552,0
-9258,-778,12592,0
-9260,-778,12578,0
-9241,-771,12571,0
-9248,-804,12600,0
-9249,-795,12564,0
-9253,-782,12576,0
-9255,-784,12592,0
-9243,-785,12612,0
-9268,-793,12582,0
-9253,-797,12608,0
-9267,-811,12543,0
-9267,-780,12559,0
-9250,-784,12548,0
-9270,-771,12587,0
-9282,-778,12594,0
-9236,-789,12588,0
-9263,-800,12567,0
-9268,-788,12613,0
-9257,-766,12559,0
-9257,-800,12592,0
-9235,-789,12602,0
-9283,-782,12605,0
-9271,-792,12598,0
-9258,-793,12543,0
-9248,-758,12600,0
-9256,-782,12567,0
-9267,-783,12566,0
-9269,-797,12603,0
-9264,-807,12581,0
-9249,-777,12594,0
-9271,-760,12574,0
-9273,-788,12589,0
-9258,-773,12607,0
-9249,-774,12584,0
-9240,-815,12618,0
-9263,-785,12620,0
-9262,-784,12571,0
-9243,-791,12541,0
-9250,-798,12560,0
-9252,-786,12596,0
-9253,-794,12569,0
-9241,-795,12540,0
-9228,-790,12584,0
-9246,-798,12561,0
-9240,-810,12577,0
-9264,-791,12566,0
-9223,-806,12559,0
-9237,-815,12569,0
-9252,-788,12523,0
-9244,-794,12553,0
-9244,-774,12567,0
-9271,-793,12575,0
-9249,-808,12576,0
-9261,-802,12545,0
-9255,-777,12587,0
-9250,-793,12592,0
-9226,-800,12582,0
-9240,-770,12586,0
-9233,-766,12588,0
-9233,-792,12576,0
-9243,-782,12598,0
-9236,-797,12562,0
-9250,-748,12553,0
-9263,-772,12590,0
-9272,-807,12603,0
-9223,-788,12600,0
-9236,-782,12616,0
-9251,-795,12564,0
-9263,-778,12605,0
-9257,-786,12609,0
-9250,-786,12535,0
-9246,-788,12583,0
-9234,-771,12620,0
-9258,-791,12571,0
-9253,-794,12571,0
-9258,-781,12600,0
-9221,-801,12603,0
-9240,-793,12567,0
-9242,-794,12575,0
-9240,-794,12589,0
-9275,-793,12581,0
-9234,-771,12598,0
-9249,-797,12587,0
-9240,-810,12580,0
-9233,-776,12560,0
-9248,-775,12553,0
-9272,-785,12567,0
-9266,-794,12604,0
-9264,-765,12546,0
-9238,-790,12582,0
-9252,-801,12573,0
-9261,-805,12594,0
-9251,-762,12586,0
-9243,-795,12572,0
-9258,-773,12549,0
-9249,-777,12604,0
-9257,-784,12604,0
-9294,-788,12581,0
-9258,-786,12599,0
